id,map,region,district,district_key,iso_okato
1,Altai_Territory,Алтайский край   ,Павловский,_Pavlovsky,RU-ALT-01230000000
2,Altai_Territory,Алтайский край   ,Косихинский,_Kosikhinsky,RU-ALT-01218000000
3,Altai_Territory,Алтайский край   ,Кытмановский,_Kytmanovsky,RU-ALT-01224000000
4,Altai_Territory,Алтайский край   ,Заринский,_Zarinsky,RU-ALT-01204824000
5,Altai_Territory,Алтайский край   ,Залесовский,_Zalesovsky,RU-ALT-53223804000
6,Altai_Territory,Алтайский край   ,Тальменский,_Talmensky,RU-ALT-01247000000
7,Altai_Territory,Алтайский край   ,Калманский,_Kalmansky,RU-ALT-01215000000
8,Altai_Territory,Алтайский край   ,Первомайский,_Pervomaisky,RU-ALT-01232000000
9,Altai_Territory,Алтайский край   ,Тогульский,_Togulsky,RU-ALT-01248000000
10,Altai_Territory,Алтайский край   ,Троицкий,_Troitsky,RU-ALT-01251000000
11,Altai_Territory,Алтайский край   ,Целинный,_Celinny,RU-ALT-01257000000
12,Altai_Territory,Алтайский край   ,Солтонский,_Soltonsky,RU-ALT-01244000000
13,Altai_Territory,Алтайский край   ,Зональный,_Zonalny,RU-ALT-01229000000
14,Altai_Territory,Алтайский край   ,Красногорский,_Krasnogorsky,RU-ALT-01219000000
15,Altai_Territory,Алтайский край   ,Бийский,_Biysky,RU-ALT-01204000000
16,Altai_Territory,Алтайский край   ,Угловский,_Uglovsky,RU-ALT-01253000000
17,Altai_Territory,Алтайский край   ,Рубцовский,_Rubtsovsky,RU-ALT-01238000000
18,Altai_Territory,Алтайский край   ,Змеиногорский,_Zmeinogorsky,RU-ALT-01214000000
19,Altai_Territory,Алтайский край   ,Локтевский,_Loktevsky,RU-ALT-01225000000
20,Altai_Territory,Алтайский край   ,Третьяковский,_Tretyakovsky,RU-ALT-01250000000
21,Altai_Territory,Алтайский край   ,Чарышский,_Charyshsky,RU-ALT-01254866000
22,Altai_Territory,Алтайский край   ,Краснощёковский,_Krasnoshchekovsky,RU-ALT-01220000000
23,Altai_Territory,Алтайский край   ,Курьинский,_Kurinsky,RU-ALT-01223000000
24,Altai_Territory,Алтайский край   ,Солонешенский,_Soloneshensky,RU-ALT-01243000000
25,Altai_Territory,Алтайский край   ,Усть-Калманский,_Ust-Kalmansky,RU-ALT-01254000000
26,Altai_Territory,Алтайский край   ,Топчихинский,_Topchikhinsky,RU-ALT-01249000000
27,Altai_Territory,Алтайский край   ,Петропавловский,_Petropavlovsky,RU-ALT-01233000000
28,Altai_Territory,Алтайский край   ,Усть-Пристанский,_Ust-Pristansky,RU-ALT-01255000000
29,Altai_Territory,Алтайский край   ,Алтайский,_Altaisky,RU-ALT-01202000000
30,Altai_Territory,Алтайский край   ,Смоленский,_Smolensky,RU-ALT-01240000000
31,Altai_Territory,Алтайский край   ,Быстроистокский,_Bystroistoksky,RU-ALT-01207000000
32,Altai_Territory,Алтайский край   ,Советский,_Sovetsky,RU-ALT-01242000000
33,Altai_Territory,Алтайский край   ,Немецкий национальный,_Nemetsky Natsionalny,RU-ALT-01260000000
34,Altai_Territory,Алтайский край   ,Бурлинский,_Burlinsky,RU-ALT-01206000000
35,Altai_Territory,Алтайский край   ,Славгород,_Slavgorod,RU-ALT-01419000000
36,Altai_Territory,Алтайский край   ,Табунский,_Tabunsky,RU-ALT-01246000000
37,Altai_Territory,Алтайский край   ,Хабарский,_Khabarsky,RU-ALT-01256000000
38,Altai_Territory,Алтайский край   ,Суетский,_Suyetskiy,RU-ALT-01241000000
39,Altai_Territory,Алтайский край   ,Благовещенский,_Blagoveshchenskiy,RU-ALT-01205000000
40,Altai_Territory,Алтайский край   ,Завьяловский,_Zavyalovsky,RU-ALT-01211000000
41,Altai_Territory,Алтайский край   ,Баевский,_Baevsky,RU-ALT-01203000000
42,Altai_Territory,Алтайский край   ,Панкрушихинский,_Pankrushikhinsky,RU-ALT-01231000000
43,Altai_Territory,Алтайский край   ,Каменский,_Kamensky,RU-ALT-01216000000
44,Altai_Territory,Алтайский край   ,Крутихинский,_Krutikhinsky,RU-ALT-01221000000
45,Altai_Territory,Алтайский край   ,Тюменцевский,_Tyumentsevsky,RU-ALT-01252000000
46,Altai_Territory,Алтайский край   ,Шелаболихинский,_Shelabolikhinsky,RU-ALT-01245000000
47,Altai_Territory,Алтайский край   ,Кулундинский,_Kulundinsky,RU-ALT-01222000000
48,Altai_Territory,Алтайский край   ,Родинский,_Rodinsky,RU-ALT-01236000000
49,Altai_Territory,Алтайский край   ,Ключевский,_Klyuchevsky,RU-ALT-01249820000
50,Altai_Territory,Алтайский край   ,Михайловский,_Mikhailovsky,RU-ALT-01227000000
51,Altai_Territory,Алтайский край   ,Волчихинский,_Volchikhinsky,RU-ALT-01208000000
52,Altai_Territory,Алтайский край   ,Егорьевский,_Egorievsky,RU-ALT-01209000000
53,Altai_Territory,Алтайский край   ,Поспелихинский,_Pospelikhinsky,RU-ALT-01234000000
54,Altai_Territory,Алтайский край   ,Новичихинский,_Novichikhinsky,RU-ALT-01228000000
55,Altai_Territory,Алтайский край   ,Шипуновский,_Shipunovsky,RU-ALT-01259000000
56,Altai_Territory,Алтайский край   ,Романовский,_Romanovsky,RU-ALT-01237000000
57,Altai_Territory,Алтайский край   ,Мамонтовский,_Mamontovsky,RU-ALT-01226000000
58,Altai_Territory,Алтайский край   ,Ребрихинский,_Rebrikhinsky,RU-ALT-01235000000
59,Altai_Territory,Алтайский край   ,Алейский,_Aleisky,RU-ALT-01201000000
60,Altai_Territory,Алтайский край   ,Барнаул,_Barnaul,RU-ALT-01401000000
61,Altai_Territory,Алтайский край   ,Новоалтайск,Novoaltaisk,RU-ALT-01413000000
62,Altai_Territory,Алтайский край   ,Алейск,Aleisk,RU-ALT-01403000000
63,Altai_Territory,Алтайский край   ,Заринск,Zarinsk,RU-ALT-01406000000
64,Altai_Territory,Алтайский край   ,Ельцовский,_Yeltsovsky,RU-ALT-01210000000
65,Altai_Territory,Алтайский край   ,Бийск,Biysk,RU-ALT-01405000000
66,Altai_Territory,Алтайский край   ,Белокуриха,Belokurikha,RU-ALT-01404000000
67,Altai_Territory,Алтайский край   ,ЗАТО Сибирский,_ZATOSebirsky,RU-ALT-01555000000
68,Altai_Territory,Алтайский край   ,Горняк,Gornyak,RU-ALT-01225501000
69,Altai_Territory,Алтайский край   ,Змеиногорск,Zmeinogorsk,RU-ALT-01214501000
70,Altai_Territory,Алтайский край   ,Рубцовск,Rubtsovsk,RU-ALT-01416000000
71,Altai_Territory,Алтайский край   ,Яровое,Yarovoe,RU-ALT-01430000000
72,Arkhangelsk_Region,Архангельская область   ,Приморский район,Primorsky,RU-ARK-11252000000
73,Arkhangelsk_Region,Архангельская область   ,Архангельск,Arkhangelsk,RU-ARK-11401000000
74,Arkhangelsk_Region,Архангельская область   ,Северодвинск,Severodvinsk,RU-ARK-11430000000
75,Arkhangelsk_Region,Архангельская область   ,Вилегодский район,Vilegodsky,RU-ARK-11211000000
76,Arkhangelsk_Region,Архангельская область   ,Красноборский район,Krasnoborsky,RU-ARK-11230000000
77,Arkhangelsk_Region,Архангельская область   ,Коношский район,Konoshsky,RU-ARK-11222000000
78,Arkhangelsk_Region,Архангельская область   ,Вельский район,Velsky,RU-ARK-11205000000
79,Arkhangelsk_Region,Архангельская область   ,Котласский район,Kotlassky,RU-ARK-11227000000
80,Arkhangelsk_Region,Архангельская область   ,Мезенский район,Mezensky,RU-ARK-11242000000
81,Arkhangelsk_Region,Архангельская область   ,Каргопольский район,Kargopolsky,RU-ARK-11218000000
82,Arkhangelsk_Region,Архангельская область   ,Плесецкий район,Plesetsky,RU-ARK-11250000000
83,Arkhangelsk_Region,Архангельская область   ,Новодвинск,Novodvinsk,RU-ARK-11415000000
84,Arkhangelsk_Region,Архангельская область   ,Коряжма,Koryazhma,RU-ARK-11408000000
85,Arkhangelsk_Region,Архангельская область   ,Котлас,Kotlas,RU-ARK-11410000000
86,Arkhangelsk_Region,Архангельская область   ,Онежский район,Onegsky,RU-ARK-11246000000
87,Arkhangelsk_Region,Архангельская область   ,Холмогорский район,Kholmogorsky,RU-ARK-11256000000
88,Arkhangelsk_Region,Архангельская область   ,Мирный,Mirny,RU-ARK-11525000000
89,Arkhangelsk_Region,Архангельская область   ,Няндомский район,Nyandomsky,RU-ARK-11244000000
90,Arkhangelsk_Region,Архангельская область   ,Пинежский район,Pinezhsky,RU-ARK-11248000000
91,Arkhangelsk_Region,Архангельская область   ,Шенкурский район,Shenkursky,RU-ARK-11258000000
92,Arkhangelsk_Region,Архангельская область   ,Устьянский район,Ustyansky,RU-ARK-11254000000
93,Arkhangelsk_Region,Архангельская область   ,Лешуконский район,Leshukonsky,RU-ARK-11238000000
94,Arkhangelsk_Region,Архангельская область   ,Виноградовский район,Vinogradovsky,RU-ARK-11214000000
95,Arkhangelsk_Region,Архангельская область   ,Верхнетоемский район,Verkhnetoyemsky,RU-ARK-11208000000
96,Arkhangelsk_Region,Архангельская область   ,Ленский район,Lensky,RU-ARK-11235000000
97,Astrakhan_Region,Астраханская область   ,Черноярский,Chernoyarsky,RU-AST-12250000000
98,Astrakhan_Region,Астраханская область   ,Енотаевский,Enotaevsky,RU-AST-12215000000
99,Astrakhan_Region,Астраханская область   ,Икрянинский,Ikryaninsky,RU-AST-12220000000
100,Astrakhan_Region,Астраханская область   ,Камызякский,Kamyzyaksky,RU-AST-12225000000
101,Astrakhan_Region,Астраханская область   ,Харабалинский,Kharabalinsky,RU-AST-12245000000
102,Astrakhan_Region,Астраханская область   ,Красноярский,Krasnoyarsky,RU-AST-12230000000
103,Astrakhan_Region,Астраханская область   ,Лиманский,Limansky,RU-AST-12235000000
104,Astrakhan_Region,Астраханская область   ,Наримановский,Narimanovsky,RU-AST-12240000000
105,Astrakhan_Region,Астраханская область   ,Приволжский,Privolzhsky,RU-AST-12242000000
106,Astrakhan_Region,Астраханская область   ,Володарский,Volodarsky,RU-AST-12210000000
107,Astrakhan_Region,Астраханская область   ,Ахтубинский,Akhtubinsky,RU-AST-12205000000
108,Astrakhan_Region,Астраханская область   ,Астрахань,Astrakhan,RU-AST-12401000000
109,Chechen_Republic,Чеченская Республика   ,Веденский район,Vedenskiy,RU-CE-96204000000
110,Chechen_Republic,Чеченская Республика   ,Ножай-Юртовский район,Nozhai-Yurt,RU-CE-96225000000
111,Chechen_Republic,Чеченская Республика   ,Гудермесский район,Gudermesskyi,RU-CE-96210000000
112,Chechen_Republic,Чеченская Республика   ,Курчалоевский район,Kurchaloyevsky,RU-CE-96212000000
113,Chechen_Republic,Чеченская Республика   ,Урус-Мартановский район,Urus-Martanovsky,RU-CE-96234000000
114,Chechen_Republic,Чеченская Республика   ,Шатойский район,Shatoysky,RU-CE-96228000000
115,Chechen_Republic,Чеченская Республика   ,Итум-Калинский район,ItumKalinsky,RU-CE-96211000000
116,Chechen_Republic,Чеченская Республика   ,Ачхой-Мартановский район,AchkhoyMartanovsky,RU-CE-96202000000
117,Chechen_Republic,Чеченская Республика   ,Шалинский район,Shalinsky,RU-CE-96237000000
118,Chechen_Republic,Чеченская Республика   ,Грозный,Grozny,RU-CE-96401000000
119,Chechen_Republic,Чеченская Республика   ,Аргун,Argun,RU-CE-96402000000
120,Chechen_Republic,Чеченская Республика   ,Надтеречный район,Nadterechny,RU-CE-96216000000
121,Chechen_Republic,Чеченская Республика   ,Шаройский район,Sharoysky,RU-CE-96291000000
122,Chechen_Republic,Чеченская Республика   ,Грозненский район,Groznenskiy,RU-CE-96207000000
123,Chechen_Republic,Чеченская Республика   ,Серноводский район,Sernovodsky,RU-CE-96231000000
124,Chechen_Republic,Чеченская Республика   ,Шелковской район,Shelkovsky,RU-CE-96240000000
125,Chechen_Republic,Чеченская Республика   ,Наурский район,Naursky,RU-CE-96222000000
126,Chuvash_Republic,Чувашская Республика – Чувашия,Батыревский,Batyrevsky,RU-CU-97207000000
127,Chuvash_Republic,Чувашская Республика – Чувашия,Порецкий,Poretsky,RU-CU-97235000000
128,Chuvash_Republic,Чувашская Республика – Чувашия,Моргаушский,Morgaushsky,RU-CU-97232000000
129,Chuvash_Republic,Чувашская Республика – Чувашия,Козловский,Kozlovsky,RU-CU-97219000000
130,Chuvash_Republic,Чувашская Республика – Чувашия,Комсомольский,Komsomolsky,RU-CU-97221000000
131,Chuvash_Republic,Чувашская Республика – Чувашия,Янтиковский,Yantikovsky,RU-CU-97258000000
132,Chuvash_Republic,Чувашская Республика – Чувашия,Яльчикский,Yalchiksky,RU-CU-97255000000
133,Chuvash_Republic,Чувашская Республика – Чувашия,Канаш,Kanash,RU-CU-97407000000
134,Chuvash_Republic,Чувашская Республика – Чувашия,Аликовский,Alikovsky,RU-CU-97205000000
135,Chuvash_Republic,Чувашская Республика – Чувашия,Алатырский,Alatyrsky,RU-CU-97203000000
136,Chuvash_Republic,Чувашская Республика – Чувашия,Ядринский,Yadrinsky,RU-CU-97253000000
137,Chuvash_Republic,Чувашская Республика – Чувашия,Шумерлинский,Shumerlinsky,RU-CU-97250000000
138,Chuvash_Republic,Чувашская Республика – Чувашия,Шемуршинский,Shemurshinsky,RU-CU-97247000000
139,Chuvash_Republic,Чувашская Республика – Чувашия,Чебоксарский,Cheboksarsky,RU-CU-97244000000
140,Chuvash_Republic,Чувашская Республика – Чувашия,Цивильский,Tsivilsky,RU-CU-97241000000
141,Chuvash_Republic,Чувашская Республика – Чувашия,Урмарский,Urmarsky,RU-CU-97238000000
142,Chuvash_Republic,Чувашская Республика – Чувашия,Канашский,Kanashsky,RU-CU-97216000000
143,Chuvash_Republic,Чувашская Республика – Чувашия,Ибресинский,Ibresinsky,RU-CU-97213000000
144,Chuvash_Republic,Чувашская Республика – Чувашия,Чебоксары,Cheboksary,RU-CU-97401000000
145,Chuvash_Republic,Чувашская Республика – Чувашия,Красночетайский,Krasnochetaysky,RU-CU-97226000000
146,Chuvash_Republic,Чувашская Республика – Чувашия,Вурнарский,Vurnarsky,RU-CU-97210000000
147,Chuvash_Republic,Чувашская Республика – Чувашия,Новочебоксарск,Novocheboksarsk,RU-CU-97410000000
148,Chuvash_Republic,Чувашская Республика – Чувашия,Красноармейский,Krasnoarmeisky,RU-CU-97224000000
149,Chuvash_Republic,Чувашская Республика – Чувашия,Шумерля,Shumerlya,RU-CU-97413000000
150,Chuvash_Republic,Чувашская Республика – Чувашия,Мариинско-Посадский,MariinskoPosadsky,RU-CU-97229000000
151,Chuvash_Republic,Чувашская Республика – Чувашия,Алатырь,Alatyr,RU-CU-97404000000
152,Donetsk_People_s_Republic,Донецкая Народная Республика,Кураховский,Kurakhovsky,RU-DNR-21223000000
153,Donetsk_People_s_Republic,Донецкая Народная Республика,Краматорск,Kramatorsk,RU-DNR-21416000000
154,Donetsk_People_s_Republic,Донецкая Народная Республика,Константиновский,Konstantinovsky,RU-DNR-21217000000
155,Donetsk_People_s_Republic,Донецкая Народная Республика,Ясиноватский,Yasinovatsky,RU-DNR-21241000000
156,Donetsk_People_s_Republic,Донецкая Народная Республика,Донецк,Donetsk,RU-DNR-21401000000
157,Donetsk_People_s_Republic,Донецкая Народная Республика,Докучаевск,Dokuchaevsk,RU-DNR-21410000000
158,Donetsk_People_s_Republic,Донецкая Народная Республика,Макеевка,Makeyevka,RU-DNR-21419000000
159,Donetsk_People_s_Republic,Донецкая Народная Республика,Горловка,Gorlovka,RU-DNR-21405000000
160,Donetsk_People_s_Republic,Донецкая Народная Республика,Иловайск,Ilovaisk,RU-DNR-21414000000
161,Donetsk_People_s_Republic,Донецкая Народная Республика,Харцызск,Khartsyzsk,RU-DNR-21430000000
162,Donetsk_People_s_Republic,Донецкая Народная Республика,Енакиево,Yenakiyevo,RU-DNR-21412000000
163,Donetsk_People_s_Republic,Донецкая Народная Республика,Снежное,Snezhnoye,RU-DNR-21425000000
164,Donetsk_People_s_Republic,Донецкая Народная Республика,Шахтёрский,Shakhtorsky,RU-DNR-21239000000
165,Donetsk_People_s_Republic,Донецкая Народная Республика,Торез,Torez,RU-DNR-21427000000
166,Donetsk_People_s_Republic,Донецкая Народная Республика,Дебальцево,Debaltsevo,RU-DNR-21407000000
167,Donetsk_People_s_Republic,Донецкая Народная Республика,Артёмовский,Artemovsky,RU-DNR-21205000000
168,Donetsk_People_s_Republic,Донецкая Народная Республика,Славянский,Slavyansky,RU-DNR-21232000000
169,Donetsk_People_s_Republic,Донецкая Народная Республика,Краснолиманский,Krasnolimansky,RU-DNR-21221000000
170,Donetsk_People_s_Republic,Донецкая Народная Республика,Александровский,Alexandrovsky,RU-DNR-21201000000
171,Donetsk_People_s_Republic,Донецкая Народная Республика,Добропольский,Dobropolsky,RU-DNR-21213000000
172,Donetsk_People_s_Republic,Донецкая Народная Республика,Красноармейский,Krasnoarmeysky,RU-DNR-21219000000
173,Donetsk_People_s_Republic,Донецкая Народная Республика,Великоновосёлковский,Velikonovoselkovsky,RU-DNR-21207000000
174,Donetsk_People_s_Republic,Донецкая Народная Республика,Волновахский,Volnovakhsky,RU-DNR-21209000000
175,Donetsk_People_s_Republic,Донецкая Народная Республика,Амвросиевский,Amvrosievsky,RU-DNR-21203000000
176,Donetsk_People_s_Republic,Донецкая Народная Республика,Старобешевский,Starobeshevsky,RU-DNR-21234000000
177,Donetsk_People_s_Republic,Донецкая Народная Республика,Тельмановский,Telmanovsky,RU-DNR-21236000000
178,Donetsk_People_s_Republic,Донецкая Народная Республика,Володарский,Volodarsky,RU-DNR-21211000000
179,Donetsk_People_s_Republic,Донецкая Народная Республика,Мариуполь,Mariupol,RU-DNR-21421000000
180,Donetsk_People_s_Republic,Донецкая Народная Республика,Новоазовский,Novoazovsky,RU-DNR-21227000000
181,Donetsk_People_s_Republic,Донецкая Народная Республика,Мангушский,Mangushsky,RU-DNR-21225000000
182,Jewish_Autonomous_Region,Еврейская автономная область ,Смидовичский,Smidovichsky,RU-YEV-99230000000
183,Jewish_Autonomous_Region,Еврейская автономная область ,Биробиджанский,Birobidzhanskiy,RU-YEV-99205000000
184,Jewish_Autonomous_Region,Еврейская автономная область ,Облученский,Oblutchensky,RU-YEV-99220000000
185,Jewish_Autonomous_Region,Еврейская автономная область ,Октябрьский,Oktyabrskiy,RU-YEV-99225000000
186,Jewish_Autonomous_Region,Еврейская автономная область ,Ленинский,Leninskiy,RU-YEV-99210000000
187,Jewish_Autonomous_Region,Еврейская автономная область ,Биробиджан,Birobidzhan,RU-YEV-99401000000
188,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Чегемский район,Chegemsky,RU-KB-83245000000
189,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Черекский район,Chereksky,RU-KB-83230000000
190,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Баксанский район,Baksansky,RU-KB-83210000000
191,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Прохладненский район,Prokhladnensky,RU-KB-83225000000
192,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Зольский район,Zolsky,RU-KB-83215000000
193,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Эльбрусский район,Elbrussky,RU-KB-83248000000
194,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Лескенский район,Leskensky,RU-KB-83218000000
195,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Терский район,Tersky,RU-KB-83235000000
196,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Нальчик,Nalchik,RU-KB-83401000000
197,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Майский район,Maisky,RU-KB-83220000000
198,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Урванский район,Urvansky,RU-KB-83240000000
199,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Прохладный,Prohladny,RU-KB-83410000000
200,Kabardino-Balkarian_Republic,Кабардино-Балкарская Республика   ,Баксан,Baksan,RU-KB-83403000000
201,Kaliningrad_Region,Калининградская область ,Балтийск,Baltiysk,RU-KGD-27405000000
202,Kaliningrad_Region,Калининградская область ,Гвардейский,Gvardeysky,RU-KGD-27206000000
203,Kaliningrad_Region,Калининградская область ,Гусевский,Gusevsky,RU-KGD-27212000000
204,Kaliningrad_Region,Калининградская область ,Черняховский,Chernyakhovsky,RU-KGD-27239000000
205,Kaliningrad_Region,Калининградская область ,Полесский,Poleskiy,RU-KGD-27230000000
206,Kaliningrad_Region,Калининградская область ,Пионерский,Pionersky,RU-KGD-27417000000
207,Kaliningrad_Region,Калининградская область ,Светлогорск,Svetlogorsk,RU-KGD-27420000000
208,Kaliningrad_Region,Калининградская область ,Зеленоградский,Zelenogradsky,RU-KGD-27215000000
209,Kaliningrad_Region,Калининградская область ,Светлый,Svetly,RU-KGD-27425000000
210,Kaliningrad_Region,Калининградская область ,Гурьевский,Gurevsky,RU-KGD-27209000000
211,Kaliningrad_Region,Калининградская область ,Ладушкин,Ladushkin,RU-KGD-27411000000
212,Kaliningrad_Region,Калининградская область ,Мамоново,Mamonovo,RU-KGD-27414000000
213,Kaliningrad_Region,Калининградская область ,Багратионовский,Bagrationovsky,RU-KGD-27203000000
214,Kaliningrad_Region,Калининградская область ,Правдинский,Pravdinsky,RU-KGD-27233000000
215,Kaliningrad_Region,Калининградская область ,Озёрский,Ozersky,RU-KGD-27227000000
216,Kaliningrad_Region,Калининградская область ,Нестеровский,Nesterovsky,RU-KGD-27224000000
217,Kaliningrad_Region,Калининградская область ,Краснознаменский,Krasnoznamensky,RU-KGD-27218000000
218,Kaliningrad_Region,Калининградская область ,Неманский,Nemansky,RU-KGD-27221000000
219,Kaliningrad_Region,Калининградская область ,Советск,Sovetsk,RU-KGD-27430000000
220,Kaliningrad_Region,Калининградская область ,Славский,Slavsky,RU-KGD-27236000000
221,Kaliningrad_Region,Калининградская область ,Янтарный,Yantarny,RU-KGD-27465000000
222,Kaliningrad_Region,Калининградская область ,Калининград,Kaliningrad,RU-KGD-27401000000
223,Karachayevo_Circassian_Republic,Карачаево-Черкесская Республика   ,Хабезский район,Khabezsky,RU-KC-91240000000
224,Karachayevo_Circassian_Republic,Карачаево-Черкесская Республика   ,Зеленчукский район,Zelenchuksky,RU-KC-91210000000
225,Karachayevo_Circassian_Republic,Карачаево-Черкесская Республика   ,Карачаевский район,_Karachaevsky,RU-KC-91215000000
226,Karachayevo_Circassian_Republic,Карачаево-Черкесская Республика   ,Усть-Джегутинский,Ust-Dzhegutinsky,RU-KC-91235000000
227,Karachayevo_Circassian_Republic,Карачаево-Черкесская Республика   ,Урупский,Urupsky,RU-KC-91230000000
228,Karachayevo_Circassian_Republic,Карачаево-Черкесская Республика   ,Малокарачаевский,Malokarachaevsky,RU-KC-91220000000
229,Karachayevo_Circassian_Republic,Карачаево-Черкесская Республика   ,Черкесск,Cherkessk,RU-KC-91401000000
230,Karachayevo_Circassian_Republic,Карачаево-Черкесская Республика   ,Прикубанский,Prikubansky,RU-KC-91225000000
231,Karachayevo_Circassian_Republic,Карачаево-Черкесская Республика   ,Ногайский,Nogaisky,RU-KC-91223000000
232,Karachayevo_Circassian_Republic,Карачаево-Черкесская Республика   ,Адыге-Хабльский,Adyge-Khablsky,RU-KC-91203000000
233,Karachayevo_Circassian_Republic,Карачаево-Черкесская Республика   ,Абазинский,Abazinsky,RU-KC-91201000000
234,Karachayevo_Circassian_Republic,Карачаево-Черкесская Республика   ,Карачаевск,Karachaevsk,RU-KC-91405000000
235,Kemerovo_Region,Кемеровская область   ,Таштагольский,Tashtagolsky,RU-KEM-32227000000
236,Kemerovo_Region,Кемеровская область   ,Новокузнецкий,Novokuznetsky,RU-KEM-32219000000
237,Kemerovo_Region,Кемеровская область   ,Прокопьевский,Prokopyevsky,RU-KEM-32222000000
238,Kemerovo_Region,Кемеровская область   ,Беловский,Belovsky,RU-KEM-32201000000
239,Kemerovo_Region,Кемеровская область   ,Гурьевский,Guryevsky,RU-KEM-32202000000
240,Kemerovo_Region,Кемеровская область   ,Ленинск-Кузнецкий,LeninskKuznetsky,RU-KEM-32213000000
241,Kemerovo_Region,Кемеровская область   ,Промышленновский,Promyshlennovsky,RU-KEM-32225000000
242,Kemerovo_Region,Кемеровская область   ,Топкинский,Topkinsky,RU-KEM-32231000000
243,Kemerovo_Region,Кемеровская область   ,Кемеровский,Kemerovsky,RU-KEM-32207000000
244,Kemerovo_Region,Кемеровская область   ,Кемерово,Kemerovo,RU-KEM-32401000000
245,Kemerovo_Region,Кемеровская область   ,Крапивинский,Krapivinsky,RU-KEM-32210000000
246,Kemerovo_Region,Кемеровская область   ,Тисульский,Tisulsky,RU-KEM-32228000000
247,Kemerovo_Region,Кемеровская область   ,Чебулинский,Chebulinsky,RU-KEM-32237000000
248,Kemerovo_Region,Кемеровская область   ,Тяжинский,Tyazhinsky,RU-KEM-32234000000
249,Kemerovo_Region,Кемеровская область   ,Мариинский,Mariinsky,RU-KEM-32216000000
250,Kemerovo_Region,Кемеровская область   ,Ижморский,Izhmorsky,RU-KEM-32204000000
251,Kemerovo_Region,Кемеровская область   ,Яйский,Yaysky,RU-KEM-32243000000
252,Kemerovo_Region,Кемеровская область   ,Яшкинский,Yashkinsky,RU-KEM-32246000000
253,Kemerovo_Region,Кемеровская область   ,Юргинский,Yurginsky,RU-KEM-32240000000
254,Khanty_Mansi_Autonomous_Area,Ханты-Мансийский автономный округ – Югра,Белоярский,Beloyarsky,RU-KHM-71111000000
255,Khanty_Mansi_Autonomous_Area,Ханты-Мансийский автономный округ – Югра,Берёзовский,Berezovsky,RU-KHM-71112000000
256,Khanty_Mansi_Autonomous_Area,Ханты-Мансийский автономный округ – Югра,Октябрьский,Oktyabrsky,RU-KHM-71121000000
257,Khanty_Mansi_Autonomous_Area,Ханты-Мансийский автономный округ – Югра,Советский,Sovetsky,RU-KHM-71124000000
258,Khanty_Mansi_Autonomous_Area,Ханты-Мансийский автономный округ – Югра,Кондинский,Kondinsky,RU-KHM-71116000000
259,Khanty_Mansi_Autonomous_Area,Ханты-Мансийский автономный округ – Югра,Ханты-Мансийский,KhantyMansiysk,RU-KHM-71129000000
260,Khanty_Mansi_Autonomous_Area,Ханты-Мансийский автономный округ – Югра,Сургутский,Surgutsky,RU-KHM-71126000000
261,Khanty_Mansi_Autonomous_Area,Ханты-Мансийский автономный округ – Югра,Нижневартовский,Nizhnevartovsky,RU-KHM-71119000000
262,Kherson_Region,Херсонская область  ,Херсон,Kherson,RU-KHR-74401000000
263,Kherson_Region,Херсонская область  ,Новая Каховка,NovayaKakhovka,RU-KHR-74405000000
264,Kherson_Region,Херсонская область  ,Александровский,Alexandrovsky,RU-KHR-74201000000
265,Kherson_Region,Херсонская область  ,Алешкинский,Aleshkinsky,RU-KHR-74203000000
266,Kherson_Region,Херсонская область  ,Белозерский,Belozersky,RU-KHR-74205000000
267,Kherson_Region,Херсонская область  ,Бериславский,Berislavsky,RU-KHR-74207000000
268,Kherson_Region,Херсонская область  ,Великоалександровский,Velikoalexandrovsky,RU-KHR-74209000000
269,Kherson_Region,Херсонская область  ,Великолепетихский,Velikolepetikhsky,RU-KHR-74211000000
270,Kherson_Region,Херсонская область  ,Верхнерогачикский,Verkhnerogachiksky,RU-KHR-74213000000
271,Kherson_Region,Херсонская область  ,Высокопольский,Vysokopolsky,RU-KHR-74215000000
272,Kherson_Region,Херсонская область  ,Генический,Genichesky,RU-KHR-74217000000
273,Kherson_Region,Херсонская область  ,Голопристанский,Golopristansky,RU-KHR-74219000000
274,Kherson_Region,Херсонская область  ,Горностаевский,Gornostaevsky,RU-KHR-74221000000
275,Kherson_Region,Херсонская область  ,Ивановский,Ivanovsky,RU-KHR-74225000000
276,Kherson_Region,Херсонская область  ,Каланчакский,Kalanchaksky,RU-KHR-74229000000
